scene,degradation,channel,severity,frame,n_gt,tp,fp,fn,precision,recall,f1,mean_iou,depth_err_signed,depth_err_max,err3d,reliability,status,diagnosis1,diagnosis_all,latency_ms,monitor_ms,n_tracks,s_confidence,s_sharpness,s_exposure,s_clipping,s_noise,s_chroma,s_ood,s_temporal,s_motion,s_depth_valid,s_depth_consistency,s_geometry,s_timing,depth_err_corr,failure
multi,calibration_error,intrinsics,0.75,19,2,2,0,0,1.0,1.0,1.0,0.8209134127169431,-1.2431749260943867,2.136349470719047,1.3576703888709063,0.8747360751793718,TRUSTED,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Unstable tracking / temporal disagreement | Erratic object motion (large filter innovation),45.63783200023863,6.270500000027823,2,0.951392769953983,1.0,0.9798547402031346,1.0,1.0,1.0,0.8330852161619919,0.6056561053436136,0.696545796744473,1.0,0.981842856571731,0.664557771757749,1.0,0.8961851700492538,0
multi,calibration_error,intrinsics,0.75,20,3,3,0,0,1.0,1.0,1.0,0.8288399782796597,-1.1169463102368333,2.1355925435605254,1.2675440067016732,0.8527703383831694,TRUSTED,Unstable tracking / temporal disagreement,Unstable tracking / temporal disagreement | Geometric inconsistency (calibration or depth scale error) | Distribution shift (input unlike calibration set),47.017886999924485,6.6369579999445705,3,0.9305295579505528,1.0,0.9725975866436116,1.0,1.0,1.0,0.7856166634386447,0.4723903044538871,0.7635400788052564,0.9989648033126294,0.9845102873980859,0.6640604035299456,1.0,1.0224137859068072,1
multi,calibration_error,intrinsics,0.75,21,3,3,0,0,1.0,1.0,1.0,0.8639149865344526,-1.1152590184971902,2.1354192650836445,1.2835368665631381,0.8586440030057955,TRUSTED,Unstable tracking / temporal disagreement,Unstable tracking / temporal disagreement | Geometric inconsistency (calibration or depth scale error) | Distribution shift (input unlike calibration set),47.601644999872406,6.633330999989084,3,0.9279348149322084,1.0,0.9677888425464378,1.0,1.0,1.0,0.772144231419027,0.5041375088247513,0.793036640534778,0.9978021978021978,0.983140478500937,0.6717525291282137,1.0,1.0241010776464503,1
multi,calibration_error,intrinsics,0.75,22,3,3,0,0,1.0,1.0,1.0,0.8820037082108932,-1.113169753033181,2.134248443271801,1.2963972803292731,0.8563388626424323,TRUSTED,Unstable tracking / temporal disagreement,Unstable tracking / temporal disagreement | Geometric inconsistency (calibration or depth scale error) | Distribution shift (input unlike calibration set),46.311505000062425,6.248348999974951,3,0.9301146301979465,1.0,0.9623621597999252,1.0,1.0,1.0,0.7075026979118366,0.5270763422735596,0.8112081628291774,0.9966490299823633,0.9811593264169566,0.6742542697027345,1.0,1.0261903431104595,1
multi,calibration_error,intrinsics,0.75,23,3,3,0,0,1.0,1.0,1.0,0.8831381282445481,-1.1105990409851074,2.1318416595458984,1.3089508929662292,0.8536086212258419,TRUSTED,Unstable tracking / temporal disagreement,Unstable tracking / temporal disagreement | Geometric inconsistency (calibration or depth scale error) | Distribution shift (input unlike calibration set),46.36121200007892,6.788781000068411,3,0.9307790489657118,1.0,0.9546296144002697,1.0,1.0,1.0,0.681252901153917,0.5419691372601786,0.8101479938691034,0.9972789115646258,0.9792656572961536,0.6644272630187459,1.0,1.028761055158533,1
multi,calibration_error,intrinsics,1.0,0,2,2,0,0,1.0,1.0,1.0,1.0,-1.244034767150879,2.1380691528320312,1.3594499400213333,0.26789381735075224,DEGRADED,Unstable tracking / temporal disagreement,Unstable tracking / temporal disagreement | Geometric inconsistency (calibration or depth scale error) | Distribution shift (input unlike calibration set),44.579141999975036,6.4106979999678515,2,0.9505856293590424,1.0,0.9966140711386395,1.0,1.0,0.9997637354238725,0.820288995541156,0.0,1.0,0.9952380952380953,0.9907716530492656,0.7103283501727214,1.0,0.8953253289927616,0
multi,calibration_error,intrinsics,1.0,1,2,2,0,0,1.0,1.0,1.0,0.9761848982685465,-1.2448030969370976,2.1396058124044686,1.345330929455517,0.8429981670239299,TRUSTED,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Unstable tracking / temporal disagreement | Erratic object motion (large filter innovation),44.18709599997328,6.121736999944005,2,0.9504707541692301,1.0,0.9973703120271837,1.0,1.0,0.9943964851825511,0.8234825173166942,0.6094961240310077,0.356560980663947,0.9785714285714286,0.9907593204098566,0.6649912258562114,1.0,0.894556999206543,0
multi,calibration_error,intrinsics,1.0,2,2,2,0,0,1.0,1.0,1.0,0.9699998642573293,-1.2439535182455312,2.137906655021336,1.3346974991060576,0.881645221150805,TRUSTED,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Erratic object motion (large filter innovation) | Unstable tracking / temporal disagreement,44.480531999852246,6.023671999969338,2,0.9512557008308204,1.0,0.99674742137951,1.0,1.0,0.9988858796382466,0.8475438437896108,0.7393669552144184,0.543402674063275,0.9788177339901478,0.9907612360413235,0.6733972433625109,1.0,0.8954065778981093,0
multi,calibration_error,intrinsics,1.0,3,2,2,0,0,1.0,1.0,1.0,0.9513859617109259,-1.2442721905915626,2.1385439997133986,1.3281273070503208,0.8914363618015324,TRUSTED,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Erratic object motion (large filter innovation) | Unstable tracking / temporal disagreement,44.82234299996435,6.4720010000201,2,0.9512636775575471,1.0,0.9965702105819607,1.0,1.0,1.0,0.8131511195321126,0.8034515993435419,0.6472779075777755,0.9959183673469387,0.9907450401543308,0.651569113286533,1.0,0.895087905552078,0
multi,calibration_error,intrinsics,1.0,4,2,2,0,0,1.0,1.0,1.0,0.9479125398216857,-1.2443457686382793,2.138691155806832,1.32370156853605,0.9017740474196084,TRUSTED,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Erratic object motion (large filter innovation) | Unstable tracking / temporal disagreement,44.43774599997141,6.316261000051782,2,0.9517075535109638,1.0,0.9968192253553634,1.0,1.0,0.9977677053065849,0.8409005612923582,0.8280177310428889,0.7127342635544152,0.9783068783068782,0.9902545871008644,0.6629059650551129,1.0,0.8950143275053613,0
multi,calibration_error,intrinsics,1.0,5,2,2,0,0,1.0,1.0,1.0,0.9539891245502226,-1.2441742523856778,2.138348123301629,1.3213157216062381,0.9066080550276677,TRUSTED,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Unstable tracking / temporal disagreement | Erratic object motion (large filter innovation),45.97946499995942,6.466216000035274,2,0.9521096732173524,1.0,0.996167330146015,1.0,1.0,1.0,0.8581715729043413,0.8449522710178887,0.758079164953971,0.9967032967032967,0.9897687782621171,0.6441046723770665,1.0,0.8951858437579627,0
multi,calibration_error,intrinsics,1.0,6,2,2,0,0,1.0,1.0,1.0,0.9401802339603851,-1.2437590723452363,2.137517763220746,1.3204966374343459,0.9085828119626403,TRUSTED,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Unstable tracking / temporal disagreement | Distribution shift (input unlike calibration set),45.51570199998878,6.319703000031041,2,0.9520830081098381,1.0,0.9966561631244846,1.0,1.0,0.9989509718254005,0.8567469687213646,0.852178547493122,0.7895706850438238,0.968956043956044,0.9897529023222349,0.6524912244845782,1.0,0.8956010237984042,0
multi,calibration_error,intrinsics,1.0,7,2,2,0,0,1.0,1.0,1.0,0.8626397439123228,-1.2290855076002032,2.10817063373068,1.3121996080602392,0.8984249422327434,TRUSTED,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Distribution shift (input unlike calibration set) | Unstable tracking / temporal disagreement,45.44640899996466,6.423975000075188,2,0.9524112277486233,1.0,0.9996712226819917,1.0,1.0,0.9742018057233197,0.82531671866967,0.8390799212815074,0.7603730249033875,0.9672371031746032,0.9917981106435225,0.6331345489254941,1.0,0.9102745885434373,0
multi,calibration_error,intrinsics,1.0,8,2,2,0,0,1.0,1.0,1.0,0.8752658159137674,-5.719565598861031,11.089130816252336,5.80244682553161,0.8105225124595683,TRUSTED,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Unstable tracking / temporal disagreement | Erratic object motion (large filter innovation),45.794578999903024,6.622668999966663,2,0.9384830621347897,0.9938330170406932,0.9996712226819917,1.0,1.0,0.9664882648616636,0.8416598118346639,0.8263248456078358,0.7262295762897812,0.9880952380952381,1.0,0.2516235454478638,1.0,-3.5802055027173907,1
multi,calibration_error,intrinsics,1.0,9,2,2,0,0,1.0,1.0,1.0,0.8867917966850737,-1.2637652106907051,2.1775300399116837,1.3577788985359176,0.8969237027050753,TRUSTED,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Unstable tracking / temporal disagreement | Erratic object motion (large filter innovation),44.65009299997291,6.087503999992805,2,0.9535653553232366,1.0,0.9984102316774734,1.0,1.0,0.9833751174433771,0.8516971218951256,0.813330312618899,0.698936957432149,0.9773291925465839,0.9913084307073914,0.6427698819835417,1.0,0.8755948854529354,0
multi,calibration_error,intrinsics,1.0,10,2,2,0,0,1.0,1.0,1.0,0.8937428554739426,-1.2469516007796582,2.1439028200895898,1.343308276120212,0.8996790384947114,TRUSTED,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Unstable tracking / temporal disagreement | Erratic object motion (large filter innovation),44.39361899994765,6.1868619999359,2,0.9521057493409935,1.0,0.9945756163955712,1.0,1.0,1.0,0.8442734393949486,0.8113385147336952,0.6918026121676427,0.999025974025974,0.9897495872839543,0.6586832749469739,1.0,0.8924084953639824,0
multi,calibration_error,intrinsics,1.0,11,2,2,0,0,1.0,1.0,1.0,0.913572691526894,-1.2460309733515196,2.1420615652333126,1.3476308324455268,0.8983169919269035,TRUSTED,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Unstable tracking / temporal disagreement | Erratic object motion (large filter innovation),44.24939500017899,6.128240000066398,2,0.9542336928689465,1.0,0.9943142216263317,1.0,1.0,1.0,0.8648209046825233,0.8152116068723579,0.7080462481372014,0.9772727272727273,0.9887325853996777,0.6355051415967639,1.0,0.893329122792121,0
multi,calibration_error,intrinsics,1.0,12,2,2,0,0,1.0,1.0,1.0,0.9304927709401046,-1.2438257466191835,2.1376511117686405,1.3534767245594475,0.897626457862078,TRUSTED,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Unstable tracking / temporal disagreement | Erratic object motion (large filter innovation),44.53014999990046,6.070966999914162,2,0.9542635792740755,1.0,0.9933429225243944,1.0,1.0,1.0,0.8367244482932941,0.8210586173346512,0.7267338483364335,1.0,0.9877491702044789,0.6275827429066976,1.0,0.895534349524457,0
multi,calibration_error,intrinsics,1.0,13,2,2,0,0,1.0,1.0,1.0,0.8119373307146411,-1.2432169706925116,2.1364335599152966,1.385628272273994,0.9014457436193863,TRUSTED,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Unstable tracking / temporal disagreement | Erratic object motion (large filter innovation),44.37992599980589,6.172769999921002,2,0.9540330796856911,1.0,0.9960088661993043,1.0,1.0,1.0,0.863620571577709,0.8291809229003202,0.771871747743583,0.969327731092437,0.9867747141626393,0.6238679769287081,1.0,0.896143125451129,0
multi,calibration_error,intrinsics,1.0,14,1,1,0,0,1.0,1.0,1.0,0.8896911352085559,-2.1379129990287424,2.1379129990287424,2.1708438216742616,0.8759752480826615,TRUSTED,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Unstable tracking / temporal disagreement | Erratic object motion (large filter innovation),43.11167599996679,6.60627199999908,1,0.9537015839319211,1.0,0.9993231679418946,1.0,1.0,0.9713591529950519,0.8774383444845747,0.7546871784303798,0.6570511714532814,1.0,0.9726738545502717,0.55578492988774,1.0,0.0014470971148980993,0
multi,calibration_error,intrinsics,1.0,15,1,1,0,0,1.0,1.0,1.0,0.899274993846527,-2.138255658357039,2.138255658357039,2.1687111735729934,0.872997097180377,TRUSTED,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Unstable tracking / temporal disagreement | Erratic object motion (large filter innovation),42.44152500007203,6.112688000030175,1,0.9511065413486167,0.9904080534752324,0.998807452686751,1.0,1.0,0.9850433554298572,0.8896885765168517,0.7442008595102753,0.6541595973088355,1.0,0.9716153574264149,0.5423181098550197,1.0,0.0011044377866014088,0
multi,calibration_error,intrinsics,1.0,16,1,1,0,0,1.0,1.0,1.0,0.8958730585005164,-2.1374610610630214,2.1374610610630214,2.1655463772229413,0.876357063377858,TRUSTED,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Unstable tracking / temporal disagreement | Erratic object motion (large filter innovation),43.357189000062135,6.265715000040473,1,0.9505827415948349,1.0,0.9968209939261972,1.0,1.0,1.0,0.877772434527187,0.7375716023630804,0.6467171142794289,1.0,0.9697337351034728,0.568494584309258,1.0,0.0018990350806191714,0
multi,calibration_error,intrinsics,1.0,17,1,1,0,0,1.0,1.0,1.0,0.8993422557506565,-2.1385490168695895,2.1385490168695895,2.1647184734388127,0.871998419925316,TRUSTED,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Unstable tracking / temporal disagreement | Erratic object motion (large filter innovation),44.0060739999808,6.174926000085179,1,0.954184790692335,1.0,0.9942753130679876,1.0,1.0,1.0,0.8590780059282903,0.7327518420092382,0.6400602033582375,1.0,0.9678770129054551,0.5587453520697349,1.0,0.0008110792740509964,0
multi,calibration_error,intrinsics,1.0,18,2,2,0,0,1.0,1.0,1.0,0.8566706395149323,-1.2433755294136377,2.136750677357549,1.3615353739843128,0.8742682124895742,TRUSTED,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Unstable tracking / temporal disagreement | Erratic object motion (large filter innovation),44.48415400008798,6.114995000075396,2,0.9526435568145247,1.0,0.9889589891415058,1.0,1.0,1.0,0.8805827850150302,0.6226553476606638,0.7026634870402491,0.9583333333333333,0.982821544840411,0.6270458460169765,1.0,0.8959845667300028,0
multi,calibration_error,intrinsics,1.0,19,2,2,0,0,1.0,1.0,1.0,0.8209134127169431,-1.2431749260943867,2.136349470719047,1.4155803477423448,0.8666599839991479,TRUSTED,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Unstable tracking / temporal disagreement | Erratic object motion (large filter innovation),45.05081899981178,6.465017999971678,2,0.951392769953983,1.0,0.9798547402031346,1.0,1.0,1.0,0.8330852161619919,0.6056561053436136,0.696545796744473,1.0,0.981842856571731,0.6103890302227601,1.0,0.8961851700492538,0
multi,calibration_error,intrinsics,1.0,20,3,3,0,0,1.0,1.0,1.0,0.8288399782796597,-1.1169463102368333,2.1355925435605254,1.341397053952188,0.8448983260663079,TRUSTED,Unstable tracking / temporal disagreement,Unstable tracking / temporal disagreement | Geometric inconsistency (calibration or depth scale error) | Distribution shift (input unlike calibration set),45.99847600002249,6.13305699994271,3,0.9305295579505528,1.0,0.9725975866436116,1.0,1.0,1.0,0.7856166634386447,0.4723903044538871,0.7635400788052564,0.9989648033126294,0.9845102873980859,0.609940659612666,1.0,1.0224137859068072,1
multi,calibration_error,intrinsics,1.0,21,3,3,0,0,1.0,1.0,1.0,0.8639149865344526,-1.1152590184971902,2.1354192650836445,1.3601618592140232,0.8506979773143998,TRUSTED,Unstable tracking / temporal disagreement,Unstable tracking / temporal disagreement | Geometric inconsistency (calibration or depth scale error) | Distribution shift (input unlike calibration set),46.78653800010579,6.576085999995485,3,0.9279348149322084,1.0,0.9677888425464378,1.0,1.0,1.0,0.772144231419027,0.5041375088247513,0.793036640534778,0.9978021978021978,0.983140478500937,0.6168743121836585,1.0,1.0241010776464503,1
multi,calibration_error,intrinsics,1.0,22,3,3,0,0,1.0,1.0,1.0,0.8820037082108932,-1.113169753033181,2.134248443271801,1.3756592001210155,0.848407797801311,TRUSTED,Unstable tracking / temporal disagreement,Unstable tracking / temporal disagreement | Geometric inconsistency (calibration or depth scale error) | Distribution shift (input unlike calibration set),45.79594700010148,6.193581999923481,3,0.9301146301979465,1.0,0.9623621597999252,1.0,1.0,1.0,0.7075026979118366,0.5270763422735596,0.8112081628291774,0.9966490299823633,0.9811593264169566,0.6191290539012083,1.0,1.0261903431104595,1
multi,calibration_error,intrinsics,1.0,23,3,3,0,0,1.0,1.0,1.0,0.8831381282445481,-1.1105990409851074,2.1318416595458984,1.390923220377946,0.8457279270104845,TRUSTED,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Unstable tracking / temporal disagreement | Distribution shift (input unlike calibration set),46.229469999843786,6.3765339999690696,3,0.9307790489657118,1.0,0.9546296144002697,1.0,1.0,1.0,0.681252901153917,0.5419691372601786,0.8101479938691034,0.9972789115646258,0.9792656572961536,0.6102713789928221,1.0,1.028761055158533,1
multi,frame_delay,time,0.25,0,2,2,0,0,1.0,1.0,1.0,1.0,-1.244034767150879,2.1380691528320312,1.2588873292674259,0.2668510943496893,DEGRADED,Unstable tracking / temporal disagreement,Unstable tracking / temporal disagreement | Frame delay / dropped frames | Distribution shift (input unlike calibration set),44.77053899984185,6.0317420000046695,2,0.9505856293590424,1.0,0.9966140711386395,1.0,1.0,0.9997637354238725,0.820288995541156,0.0,1.0,0.9952380952380953,0.9907716530492656,0.9692784097154019,0.5,0.8953253289927616,0
multi,frame_delay,time,0.25,1,2,1,1,1,0.5,0.5,0.5,0.9166666666666666,-1.3554604571798592,1.3554604571798592,1.374202431109721,0.9369653567468911,TRUSTED,Frame delay / dropped frames,Frame delay / dropped frames | Distribution shift (input unlike calibration set),44.30655899989233,6.1652999999068925,2,0.9505856293590424,1.0,0.9966140711386395,1.0,1.0,0.9997637354238725,0.820288995541156,1.0,1.0,0.9952380952380953,0.9907716530492656,0.9692784097154019,0.5,0.7838996389637813,1
multi,frame_delay,time,0.25,2,2,2,0,0,1.0,1.0,1.0,0.8651986016515303,-1.2425816577413809,2.135162934013035,1.2494787423832219,0.8572601537487825,TRUSTED,Erratic object motion (large filter innovation),Erratic object motion (large filter innovation) | Frame delay / dropped frames | Unstable tracking / temporal disagreement,45.08164200012743,6.159511000078055,2,0.9512557008308204,1.0,0.99674742137951,1.0,1.0,0.9988858796382466,0.8475438437896108,0.7029746281714786,0.3621759990808257,0.9298029556650247,0.9907756893718027,0.9735604058917304,0.5,0.8967784384022597,0
multi,frame_delay,time,0.25,3,2,1,1,1,0.5,0.5,0.5,0.8998233208588287,-1.3552979593691603,1.3552979593691603,1.3725772866229335,0.858271288285397,TRUSTED,Erratic object motion (large filter innovation),Erratic object motion (large filter innovation) | Unstable tracking / temporal disagreement | Frame delay / dropped frames,45.58401699989645,6.454122999912215,2,0.9512557008308204,1.0,0.99674742137951,1.0,1.0,0.9988858796382466,0.8475438437896108,0.6772688645274085,0.3750846863368771,0.9443349753694581,0.9907612360413235,0.9872954869103078,0.5,0.7840621367744802,1
multi,frame_delay,time,0.25,4,2,2,0,0,1.0,1.0,1.0,0.8466668989248938,-1.2430559241253398,2.136111466780953,1.2500188029436345,0.8481449428667295,TRUSTED,Erratic object motion (large filter innovation),Erratic object motion (large filter innovation) | Unstable tracking / temporal disagreement | Frame delay / dropped frames,45.75204799982657,6.224645999964196,2,0.9517075535109638,1.0,0.9968192253553634,1.0,1.0,0.9977677053065849,0.8409005612923582,0.6435485897018279,0.36394202907982687,0.9253968253968254,0.9907470879147686,0.9571877836332932,0.5,0.8963041720183007,0
multi,frame_delay,time,0.25,5,2,1,1,1,0.5,0.5,0.5,0.8914323334615698,-1.3586621491805353,1.3586621491805353,1.3743734472533118,0.8531186931745626,TRUSTED,Erratic object motion (large filter innovation),Erratic object motion (large filter innovation) | Unstable tracking / temporal disagreement | Frame delay / dropped frames,44.41628600000058,6.211468999936187,2,0.9517075535109638,1.0,0.9968192253553634,1.0,1.0,0.9977677053065849,0.8409005612923582,0.6376375010208275,0.3729761136931566,0.939010989010989,0.9907489429274059,0.9955452232116861,0.5,0.7806979469631052,1
multi,frame_delay,time,0.25,6,2,2,0,0,1.0,1.0,1.0,0.832112736189625,-1.242551720660666,2.1351030598516054,1.2518973512297824,0.8468465933028405,TRUSTED,Unstable tracking / temporal disagreement,Unstable tracking / temporal disagreement | Erratic object motion (large filter innovation) | Frame delay / dropped frames,44.771302000071955,6.194614000037291,2,0.9520830081098381,1.0,0.9966561631244846,1.0,1.0,0.9989509718254005,0.8567469687213646,0.6241986711876772,0.3764500115673246,0.9197142857142857,0.9897710783673362,0.9409550042806509,0.5,0.8968083754829745,0
multi,frame_delay,time,0.25,7,2,1,1,1,0.5,0.5,0.5,0.6070994356966342,-1.3549090675685704,1.3549090675685704,1.376073807428296,0.8538279144388926,TRUSTED,Unstable tracking / temporal disagreement,Unstable tracking / temporal disagreement | Erratic object motion (large filter innovation) | Frame delay / dropped frames,44.395375999897624,6.136093999998593,2,0.9520830081098381,1.0,0.9966561631244846,1.0,1.0,0.9989509718254005,0.8567469687213646,0.6198170582841582,0.38057661774039103,0.9585714285714286,0.9897529023222349,0.9873244327159311,0.5,0.7844510285750701,1
multi,frame_delay,time,0.25,8,2,2,0,0,1.0,1.0,1.0,0.8030757296003981,-5.549810140029244,10.749619898588762,5.58431023076492,0.7502238559189458,TRUSTED,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Unstable tracking / temporal disagreement | Erratic object motion (large filter innovation),44.6737199998779,6.223084999987805,2,0.9384830621347897,0.9938330170406932,0.9996712226819917,1.0,1.0,0.9664882648616636,0.8416598118346639,0.6074621822896902,0.37602906134376496,0.9619047619047619,0.8788240195976411,0.3491122635770932,0.5,-3.4104500438856036,1
multi,frame_delay,time,0.25,9,2,1,1,1,0.5,0.5,0.5,0.786003503068884,-1.4481179610542618,1.4481179610542618,1.4759918787946047,0.8304542854043417,TRUSTED,Unstable tracking / temporal disagreement,Unstable tracking / temporal disagreement | Erratic object motion (large filter innovation) | Frame delay / dropped frames,45.10212900004262,6.277601000078903,2,0.94298620808469,0.9938330170406932,0.9996712226819917,1.0,1.0,0.9664882648616636,0.8416598118346639,0.5703316296235511,0.34608564421070503,0.8890350877192983,0.9887628287992465,0.9445782740080648,0.5,0.6912421350893787,1
multi,frame_delay,time,0.25,10,2,2,0,0,1.0,1.0,1.0,0.7365880208964248,-1.2511172501937207,2.1522341189177148,1.256425911899482,0.8291544871761531,TRUSTED,Unstable tracking / temporal disagreement,Unstable tracking / temporal disagreement | Erratic object motion (large filter innovation) | Frame delay / dropped frames,44.19303900010618,6.098010000073373,2,0.9521057493409935,1.0,0.9945756163955712,1.0,1.0,1.0,0.8442734393949486,0.5471654714441212,0.3267381287823768,0.9503105590062112,0.990775668382845,0.9201284694182511,0.5,0.8882428459499199,0
multi,frame_delay,time,0.25,11,2,1,1,1,0.5,0.5,0.5,0.8062916862146761,-1.3612941244374142,1.3612941244374142,1.3725724049522954,0.8321783328053688,TRUSTED,Unstable tracking / temporal disagreement,Unstable tracking / temporal disagreement | Erratic object motion (large filter innovation) | Frame delay / dropped frames,44.50098599988905,6.067849000032766,2,0.9521057493409935,1.0,0.9945756163955712,1.0,1.0,1.0,0.8442734393949486,0.5405791254217491,0.32478894408435505,0.912111801242236,0.9887793862098766,0.9919388581520999,0.5,0.7780659717062264,1
multi,frame_delay,time,0.25,12,2,2,0,0,1.0,1.0,1.0,0.780367841362881,-1.2428653965825625,2.1357304116953983,1.2566700428166282,0.8216236065183551,TRUSTED,Unstable tracking / temporal disagreement,Unstable tracking / temporal disagreement | Erratic object motion (large filter innovation) | Frame delay / dropped frames,44.83329499998945,6.342602000017905,2,0.9542635792740755,1.0,0.9933429225243944,1.0,1.0,1.0,0.8367244482932941,0.5351574006545494,0.32694643169804005,0.9090909090909092,0.9877753851897363,0.8952100106694432,0.5,0.8964946995610781,0
multi,frame_delay,time,0.25,13,2,1,1,1,0.5,0.5,0.5,0.822955323651878,-1.3550424161164685,1.3550424161164685,1.3732666846886863,0.8169934897351566,TRUSTED,Unstable tracking / temporal disagreement,Unstable tracking / temporal disagreement | Erratic object motion (large filter innovation) | Frame delay / dropped frames,45.010426999851916,6.12565899996298,2,0.9542635792740755,1.0,0.9933429225243944,1.0,1.0,1.0,0.8367244482932941,0.4968078425385543,0.3038904228068484,0.9090909090909092,0.9872391863644916,0.9383718612812079,0.5,0.7843176800271721,1
multi,frame_delay,time,0.25,14,1,1,0,0,1.0,1.0,1.0,0.8644588830404273,-2.136158238286555,2.136158238286555,2.1510829402976417,0.8652564448870353,TRUSTED,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Frame delay / dropped frames | Unstable tracking / temporal disagreement,42.28326200018273,6.105548000050476,1,0.9537015839319211,1.0,0.9993231679418946,1.0,1.0,0.9713591529950519,0.8774383444845747,0.7485422520931034,0.5863982752318074,1.0,0.9735995136232842,0.747815391845056,0.5,0.0032018578570855993,0
multi,frame_delay,time,0.25,15,1,1,0,0,1.0,1.0,1.0,0.8385378841192582,-1.3570590641187579,1.3570590641187579,1.3717202847100023,0.8769732472130439,TRUSTED,Frame delay / dropped frames,Frame delay / dropped frames | Unstable tracking / temporal disagreement | Erratic object motion (large filter innovation),42.16808100011349,6.24835600001461,1,0.9537015839319211,1.0,0.9993231679418946,1.0,1.0,0.9713591529950519,0.8774383444845747,0.7461365201708916,0.5853442394727116,1.0,0.9717597212866913,0.8500506933344198,0.5,0.7823010320248827,0
multi,frame_delay,time,0.25,16,1,1,0,0,1.0,1.0,1.0,0.865787384293046,-2.135870809140414,2.135870809140414,2.1505216795574746,0.8653284738896736,TRUSTED,Frame delay / dropped frames,Frame delay / dropped frames | Geometric inconsistency (calibration or depth scale error) | Unstable tracking / temporal disagreement,43.02412699996694,5.982476999975006,1,0.9505827415948349,1.0,0.9968209939261972,1.0,1.0,1.0,0.877772434527187,0.7380792211783881,0.5694871764808462,1.0,0.9698175572668565,0.7623685272233205,0.5,0.0034892870032265932,0
multi,frame_delay,time,0.25,17,1,1,0,0,1.0,1.0,1.0,0.8317528086134004,-1.358032392418906,1.358032392418906,1.3726815350804114,0.8809876326479595,TRUSTED,Frame delay / dropped frames,Frame delay / dropped frames | Unstable tracking / temporal disagreement | Erratic object motion (large filter innovation),43.416501000024255,6.105800999989697,1,0.9505827415948349,1.0,0.9968209939261972,1.0,1.0,1.0,0.877772434527187,0.7346202962535319,0.5630453622812409,1.0,0.9697397732685377,0.9073106356502201,0.5,0.7813277037247346,0
multi,frame_delay,time,0.25,18,2,1,0,1,1.0,0.5,0.6666666666666666,0.8656027217312598,-2.133899191151494,2.133899191151494,2.149691094397967,0.8617293598058341,TRUSTED,Frame delay / dropped frames,Frame delay / dropped frames | Geometric inconsistency (calibration or depth scale error) | Erratic object motion (large filter innovation),44.435204000137674,6.188409999936084,1,0.9508855634643234,1.0,0.9889589891415058,1.0,1.0,1.0,0.8805827850150302,0.7260211927859587,0.5391920493172755,1.0,0.9676865426003617,0.7674698223912503,0.5,0.005460904992146354,1
multi,frame_delay,time,0.25,19,2,1,0,1,1.0,0.5,0.6666666666666666,0.8250967922797426,-1.3569934679114297,1.3569934679114297,1.3725733723558764,0.8765330392079866,TRUSTED,Frame delay / dropped frames,Frame delay / dropped frames | Erratic object motion (large filter innovation) | Unstable tracking / temporal disagreement,44.07142799993835,6.011991000036687,1,0.9508855634643234,1.0,0.9889589891415058,1.0,1.0,1.0,0.8805827850150302,0.72217602959596,0.5305825940384536,1.0,0.9659458020536305,0.9095136184449321,0.5,0.7823666282322108,1
